2024-03-25 14:36:51,513 - INFO - Epoch 22: Train Loss 0.2539, Train Acc 0.8950, Train F1 0.8944, Test Loss 0.1698, Test Acc 0.9308, Test F1 0.9310
2024-03-25 14:37:39,059 - INFO - Epoch 23: Train Loss 0.2333, Train Acc 0.9101, Train F1 0.9097, Test Loss 0.1446, Test Acc 0.9529, Test F1 0.9532
2024-03-25 14:38:26,293 - INFO - Epoch 24: Train Loss 0.2012, Train Acc 0.9204, Train F1 0.9200, Test Loss 0.1149, Test Acc 0.9588, Test F1 0.9586
2024-03-25 14:39:13,510 - INFO - Epoch 25: Train Loss 0.2210, Train Acc 0.9076, Train F1 0.9072, Test Loss 0.3155, Test Acc 0.8454, Test F1 0.8445
2024-03-25 14:40:00,674 - INFO - Epoch 26: Train Loss 0.2391, Train Acc 0.8987, Train F1 0.8983, Test Loss 0.1823, Test Acc 0.8999, Test F1 0.9018
2024-03-25 14:40:47,809 - INFO - Epoch 27: Train Loss 0.1735, Train Acc 0.9326, Train F1 0.9325, Test Loss 0.1418, Test Acc 0.9499, Test F1 0.9498
2024-03-25 14:41:35,125 - INFO - Epoch 28: Train Loss 0.1867, Train Acc 0.9241, Train F1 0.9239, Test Loss 0.2072, Test Acc 0.9175, Test F1 0.9167
2024-03-25 14:42:22,356 - INFO - Epoch 29: Train Loss 0.1634, Train Acc 0.9315, Train F1 0.9314, Test Loss 0.1334, Test Acc 0.9485, Test F1 0.9476
2024-03-25 14:43:09,387 - INFO - Epoch 30: Train Loss 0.1396, Train Acc 0.9455, Train F1 0.9455, Test Loss 0.0911, Test Acc 0.9558, Test F1 0.9554
2024-03-25 14:43:56,530 - INFO - Epoch 31: Train Loss 0.1407, Train Acc 0.9462, Train F1 0.9462, Test Loss 0.0861, Test Acc 0.9823, Test F1 0.9823
2024-03-25 14:44:43,699 - INFO - Epoch 32: Train Loss 0.1507, Train Acc 0.9403, Train F1 0.9401, Test Loss 0.0792, Test Acc 0.9867, Test F1 0.9867
2024-03-25 14:45:30,899 - INFO - Epoch 33: Train Loss 0.1185, Train Acc 0.9543, Train F1 0.9543, Test Loss 0.0823, Test Acc 0.9617, Test F1 0.9616
2024-03-25 14:46:18,010 - INFO - Epoch 34: Train Loss 0.1195, Train Acc 0.9514, Train F1 0.9512, Test Loss 0.1151, Test Acc 0.9602, Test F1 0.9601
2024-03-25 14:47:05,000 - INFO - Epoch 35: Train Loss 0.1104, Train Acc 0.9584, Train F1 0.9584, Test Loss 0.0674, Test Acc 0.9853, Test F1 0.9853
2024-03-25 14:47:51,979 - INFO - Epoch 36: Train Loss 0.0850, Train Acc 0.9713, Train F1 0.9713, Test Loss 0.0878, Test Acc 0.9691, Test F1 0.9693
2024-03-25 14:48:38,816 - INFO - Epoch 37: Train Loss 0.0912, Train Acc 0.9646, Train F1 0.9646, Test Loss 0.0937, Test Acc 0.9823, Test F1 0.9823
2024-03-25 14:49:25,860 - INFO - Epoch 38: Train Loss 0.1012, Train Acc 0.9591, Train F1 0.9591, Test Loss 0.0762, Test Acc 0.9617, Test F1 0.9613
2024-03-25 14:50:12,869 - INFO - Epoch 39: Train Loss 0.0845, Train Acc 0.9702, Train F1 0.9702, Test Loss 0.0708, Test Acc 0.9779, Test F1 0.9780
2024-03-25 14:51:00,024 - INFO - Epoch 40: Train Loss 0.0776, Train Acc 0.9764, Train F1 0.9764, Test Loss 0.0632, Test Acc 0.9705, Test F1 0.9705
2024-03-25 14:51:47,248 - INFO - Epoch 41: Train Loss 0.0750, Train Acc 0.9753, Train F1 0.9753, Test Loss 0.0646, Test Acc 0.9720, Test F1 0.9719
2024-03-25 14:52:34,144 - INFO - Epoch 42: Train Loss 0.0741, Train Acc 0.9783, Train F1 0.9783, Test Loss 0.0577, Test Acc 0.9853, Test F1 0.9853
2024-03-25 14:53:21,358 - INFO - Epoch 43: Train Loss 0.0705, Train Acc 0.9808, Train F1 0.9808, Test Loss 0.0574, Test Acc 0.9867, Test F1 0.9867
